Measurements 70
0.3597719477209649, 17.789900663482545
0.755982013916491, 20.677847628002393
1.1785246567861278, 25.01210511500564
1.603704404302968, 29.497283466216626
1.9983545201929631, 33.99545691516395
2.3819561101212283, 37.07227135255678
2.7658846933317878, 40.68371980649958
3.1747994102893653, 43.54004459713178
3.5835217782573605, 46.0818787897934
3.99681051123809, 47.768229310338775
4.400466406820429, 50.34787162039311
4.80872713721342, 52.13492837792535
5.21677628371787, 53.57604547768994
5.624883134919194, 55.11150975684572
5.968793510846708, 55.70436781254289
6.394579157680739, 57.0194463133924
6.79755798481974, 58.49208171859032
7.204972379658562, 58.89537984505203
7.613021526163009, 60.33649694481661
8.020724444486206, 61.2115309682342
8.419444664995812, 61.26900484632201
8.81034177731474, 62.40484761255985
9.20719841089954, 62.18918702457487
9.599813474479733, 63.36004994699352
10.007189399520636, 63.7004499538611
10.41468073395529, 64.22954431951104
10.82199895429932, 64.47559714698747
11.229355644441265, 64.78454809405801
11.621008963073537, 64.3829580266238
12.01872292358334, 65.56902696102193
12.391720588500087, 65.17757478447592
12.782227507154428, 65.67545090911631
13.214801149830897, 65.60666691044091
13.647567141496944, 65.85237350973608
14.003572147105261, 65.41622492369609
14.360011311861491, 65.6899265445039
14.716390024078141, 65.86478826309241
14.945403478920092, 65.83471587249221
